"Message","Truth","Experiment"
"this was the closest alternative and best buy for this type.",1,"train_pos"
"after receiving my zen xtra 40gb mp3 player...  i will just say this:  i will never go back to my archos again!!",1,"train_pos"
"so easy to set up, had some problems with my archos.",1,"train_pos"
"just easily drag and drop files into the nomad explorer and from there you easily alter id tags and sort your music according to your liking, by artist, song title, genre, etc.",1,"train_pos"
"not only is it functional and runs super smooth &amp; fast, but it is also eye candy.",1,"train_pos"
"very sleek &amp; stylish as well as the screen options and visuals it has.",1,"train_pos"
"the leather case it comes with is pretty nice, similar to a pda style case and does hold and protect it perfectly.",1,"train_pos"
"all the buttons &amp; neccessary lil ' gadgets are on the sides of the player which is nice for when you are holding it in the palm of your hand.",1,"train_pos"
"the sound quality is also nice... after i hooked up my sony headphones instead of those factory earbuds it comes with.",1,"train_pos"
"lots of sound options, has an equalizer almost like winamp with the options.",1,"train_pos"
"navigation is so smooth and finding files is a cinch.",1,"train_pos"
"also navigating while playing music is a plus unlike my previous player.",1,"train_pos"
"oh, and the screen saver feature is pretty sweet ^ _ ^  another plus in my book, no file limits!",1,"train_pos"
"i was limited to 999 files in a playlist with archos ' os, now i can have as many as i want.",1,"train_pos"
"i have over 2000 files in my playlist at the moment and the random does a nice job mixing it up.",1,"train_pos"
"i am quite happy having over 10 gigs of music stored on this baby as well as a few gigs of media files in the data folder.",1,"train_pos"
"now i can transport files to friends house with ease.",1,"train_pos"
"when plugged in, it doesn't lag the computer like the archos did... unless you are doing a massive transfer of data in one load.",1,"train_pos"
"after playing with this little device, i don't know why i would look at an ipod with the same space when it costs $ 500 and i got mine for a little more than half that price!",1,"train_pos"
"i really have no complaints over this unit.",1,"train_pos"
"i really do recommend this to anyone in need of a new player.",1,"train_pos"
"in fact, my boyfriend is now going to invest into one of these suckers as well... now he realizes that this is the best choice over his current archos and the ipod he was eyeing.",1,"train_pos"
"fantastic piece of machinery.",1,"train_pos"
"i have no complaints with this mp3 player.",1,"train_pos"
"getting files onto it is quick and painless.",1,"train_pos"
"then sorting the files is easy as pie.",1,"train_pos"
"and it holds sooooo much music and audio files.",1,"train_pos"
"my music demands are pretty intense and this handles those demands without problems.",1,"train_pos"
"also, the sound is wonderful... my only gripe were those aweful earphones that this came with.",1,"train_pos"
"the battery is nice.",1,"train_pos"
"i listened to it for several days before needing to recharge them.",1,"train_pos"
"the lcd screen was very large and readable.",1,"train_pos"
"thank you!",1,"train_pos"
"a great buy.",1,"train_pos"
"compared to everything else in this category, this is most definately the best bang for the buck.",1,"train_pos"
"i think the whole zen line has been fairly innovative and reasonably priced, but it's not really appropriate to compare the pricing of the zen line to the ipods (although, the ipod is still way over priced).",1,"train_pos"
"all of the zens use a standard notebook drive.",1,"train_pos"
"this puts the zen in line with players like the rca jukebox and the whole line of archos players (the newer ones are a bit better than the original archos jukeboxes... but i popped out the drive in my 20 gig jukebox recorder and put in a 60 gig drive and use it exclusively as a powered portable usb 2.0 drive).",1,"train_pos"
"i should point out that the new rio karma is now down to about $ 280 and is reviewed readily as being as good as (and better in some areas) the ipod.",1,"train_pos"
"the 20 gig ipod still goes for just under $ 400.  that's a huge difference... especially in this price range.",1,"train_pos"
"i gave the zen 5 stars because it's excellent for the class that it is in and it's not really appropriate to rate it based on players in a different class.",1,"train_pos"
"my personal favorite is the karma (i currently own a karma, a zen usb 2.0, a philips hdd100, and an upgraded 60 gig archos jukebox recorder).",1,"train_pos"
"ipod vs nomad zen xtra i originally purchase a 30 gb nomad zen xtra as a portable mp3 player.",1,"train_pos"
"song transfers were not an issue.",1,"train_pos"
"i transfered all 16 gigs in 15 minutes without any errors via firewire.",1,"train_pos"
"the navigion on it can be a little quirky, but still operates better than the zen's did.",1,"train_pos"
"the ipod is also an attractable piece, being lightweight and small.",1,"train_pos"
"the casing scratches a little easy, but the glove cases work great to protect against this.",1,"train_pos"
"sound quality was the same between the two, but the zen did have more sound adjustments with the normal eax features.",1,"train_pos"
"i chose to keep the ipod and am very happy with the purchase.",1,"train_pos"
"granted it is a little more than the zen, it is well worth it.",1,"train_pos"
"itunes is a versatile program and i haven't had any issues with the ipod itself.",1,"train_pos"
"wonderful.",1,"train_pos"
"i love this player.",1,"train_pos"
"its great.",1,"train_pos"
"i love this player and would probably go with creative labs again.",1,"train_pos"
"the software was great, as long as you have an adminstrative user account (windows xp).",1,"train_pos"
"i got every song i had downloaded to the player within a day or so.",1,"train_pos"
"it only took about 30 minutes to download everything, and that was about 950 songs.",1,"train_pos"
"anyway, this player is a great deal and i really love it.",1,"train_pos"
"a good product.",1,"train_pos"
"the pro...  way less expensive than the ipod.",1,"train_pos"
"my opinions:  personally, i don't understand all the complaints about the interface...  i find it pretty easy to use... and unlike the remote interface for the audigy 2 nx (on the pc)...  it actually gives the option to clear the previous playlist when i want to play another list.",1,"train_pos"
"meaning i don't have to manually clear the list, and then load the new list.",1,"train_pos"
"sort your songs and adjust the titles accordingly (maybe this applies to other players too, and not just the nomad, i don't know).",1,"train_pos"
"i would've still bought this drive even if i knew about this issue beforehand.",1,"train_pos"
"not counting the time i spent editing the songs (i suppose i should've done it anyway on my pc) the transfer was pretty painless.",1,"train_pos"
"once you start sending files, it'll continue until it's done or it hits a song that has the same title as another song... at which point you can skip, skip all, replace, replace all, or cancel.",1,"train_pos"
"and go from there... if you chose one of the "" all "" options, then you don't need to do anything until it's done.",1,"train_pos"
"in two transfer batches (first was english songs, then foreign languages), it didn't come up with any errors (aside the duplicate name i mentioned).",1,"train_pos"
